,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address,lat,lng,zipcode,Zipcodes
32760,E23010035038,2023-01-25 13:01:03,4,3000,,NEWTON,AVE,,,,415,K,512,2,3000,"3000 NEWTON AVE San Diego, California",32.694933,-117.1293594,92113,92113
32761,E23010035040,2023-01-25 13:01:35,4,1300,,PARK,BLV,,,,FOUND,W,521,4,1300,"1300 PARK BLV San Diego, California",32.7188904,-117.1538537,92101,92101
32762,E23010035041,2023-01-25 13:02:10,4,5000,,MOUNT LA PLATTA,DR,,,,5150,K,111,2,5000,"5000 MOUNT LA PLATTA DR San Diego, California",32.82606579999999,-117.1870432,92117,92117
32763,E23010035043,2023-01-25 13:05:05,4,9100,,JUDICIAL,DR,,,,415,K,115,2,9100,"9100 JUDICIAL DR San Diego, California",32.871757,-117.2045504,92122,92122
32764,E23010035044,2023-01-25 13:05:46,4,800,,F,ST,,,,SELENF,K,524,3,800,"800 F ST San Diego, California",32.7136323,-117.1574094,92101,92101
32765,E23010035045,2023-01-25 13:06:28,4,5500,,BALBOA,AVE,,,,211A,K,111,1,5500,"5500 BALBOA AVE San Diego, California",32.8199305,-117.1814639,2704,92117
32766,E23010035047,2023-01-25 13:07:06,4,2200,,01ST,AVE,,,,422,CAN,529,2,2200,"2200 01ST AVE San Diego, California",32.7282458,-117.1639073,92101,92101
32767,E23010035048,2023-01-25 13:07:43,4,0,,CALIENTE,AVE,,AIRWAY,,T,O,713,2,,"CALIENTE AVE San Diego, California",32.565374,-117.0148439,92154,92173
32768,E23010035049,2023-01-25 13:08:31,4,800,,WEST MISSION BAY,DR,,,,1149,K,121,2,800,"800 WEST MISSION BAY DR San Diego, California",32.7720922,-117.2511239,7734,92109
32769,E23010035050,2023-01-25 13:08:41,4,1000,,B,ST,,,,11-8,K,524,0,1000,"1000 B ST San Diego, California",32.7178212,-117.1556322,4702,92101
32770,E23010035051,2023-01-25 13:09:08,4,7500,,HAZARD CENTER,DR,,,,415,K,315,2,7500,"7500 HAZARD CENTER DR San Diego, California",32.770646,-117.1595831,92108,92018
32771,E23010035052,2023-01-25 13:09:39,4,5400,,ADOBE FALLS,RD,,,,417,R,323,1,5400,"5400 ADOBE FALLS RD San Diego, California",32.7815881,-117.0831478,92120,92120
32772,E23010035053,2023-01-25 13:10:21,4,1900,,ABBOTT,ST,,,,LOST,K,614,9,1900,"1900 ABBOTT ST San Diego, California",32.7478695,-117.2526974,92107,92017
32773,E23010035054,2023-01-25 13:10:50,4,0,,I-805,,,BALBOA,,1166,K,111,2,,"I-805 San Diego, California",32.7340904,-117.1132756,United States,92104
32774,E23010035056,2023-01-25 13:11:49,4,6000,,FEDERAL,BLV,,,,HZRD,K,433,1,6000,"6000 FEDERAL BLV San Diego, California",32.7272547,-117.0680724,92114,92114
32775,E23010035057,2023-01-25 13:12:54,4,900,S,EUCLID,AVE,,,,T,K,446,2,900,"900 S EUCLID AVE San Diego, California",32.6967439,-117.0851619,92114,91950
32776,E23010035058,2023-01-25 13:13:04,4,3500,,DEL MAR HEIGHTS,RD,,,,1153,K,934,2,3500,"3500 DEL MAR HEIGHTS RD San Diego, California",32.9547404,-117.2319313,92130,92130
32777,E23010035059,2023-01-25 13:13:11,4,4000,,CAMINO DE LA PLAZA,,,,,1151,O,712,2,4000,"4000 CAMINO DE LA PLAZA San Diego, California",32.5453247,-117.045571,92173,92173
32778,E23010035062,2023-01-25 13:14:58,4,1800,,PALM (SB),AVE,,,,1151,K,721,2,1800,"1800 PALM (SB) AVE San Diego, California",32.5659757,-117.066729,92173,92173
32779,E23010035063,2023-01-25 13:15:04,4,0,,17TH,ST,,C,,T,O,521,2,,"17TH ST San Diego, California",32.7124682,-117.1485737,92101,92101
32780,E23010035064,2023-01-25 13:15:45,4,1900,,ZOO,PL,,,,415,K,531,2,1900,"1900 ZOO PL San Diego, California",32.7351751,-117.1485113,92101,92101
32781,E23010035065,2023-01-25 13:18:49,4,4900,,AUBURN,DR,,,,245,R,828,1,4900,"4900 AUBURN DR San Diego, California",32.7468278,-117.0893816,92105,92105
32782,E23010035066,2023-01-25 13:18:54,4,1900,,COMMERCIAL,ST,,,,SELENF,K,512,3,1900,"1900 COMMERCIAL ST San Diego, California",32.7052892,-117.1467009,1108,92113
32783,E23010035067,2023-01-25 13:19:03,4,800,,BEYER,WAY,,,,314,K,723,2,800,"800 BEYER WAY San Diego, California",32.5828601,-117.0627477,2285,92154
32784,E23010035068,2023-01-25 13:19:46,4,2200,,TRUXTUN,RD,,,,SELENF,K,611,3,2200,"2200 TRUXTUN RD San Diego, California",32.7339796,-117.2196145,6128,92106
32785,E23010035069,2023-01-25 13:20:54,4,4700,,CAMINITO CANOR,,,,,T,O,-1,2,4700,"4700 CAMINITO CANOR San Diego, California",32.954582,-117.2143668,2494,92130
32786,E23010035070,2023-01-25 13:21:07,4,100,W,WASHINGTON,ST,,,,911,K,627,1,100,"100 W WASHINGTON ST San Diego, California",32.7499659,-117.1639162,92103,92103
32787,E23010035071,2023-01-25 13:21:09,4,1000,,A,ST,,,,1151,DUP,524,2,1000,"1000 A ST San Diego, California",32.7188763,-117.155663,92101,92101
32788,E23010035072,2023-01-25 13:21:13,4,4600,,MISSION,AVE,,,,1185,O,624,3,4600,"4600 MISSION AVE San Diego, California",32.7609937,-117.1397493,92116,92116
32789,E23010035073,2023-01-25 13:22:26,4,3400,,COLLEGE,AVE,,,,415,K,451,2,3400,"3400 COLLEGE AVE San Diego, California",32.7422586,-117.0516876,92115,92112
32790,E23010035074,2023-01-25 13:22:29,4,2600,,SODERBLOM,AVE,,,,SCHOOL,K,115,4,2600,"2600 SODERBLOM AVE San Diego, California",32.843491,-117.230659,4037,92122
32791,E23010035075,2023-01-25 13:23:00,4,1200,,05TH,AVE,,,,211A,K,524,1,1200,"1200 05TH AVE San Diego, California",32.7179351,-117.1603978,92101,92101
32792,E23010035076,2023-01-25 13:23:43,4,3400,,SANTO,RD,,,,415,CAN,312,2,3400,"3400 SANTO RD San Diego, California",32.8058265,-117.1054018,3343,92124
32793,E23010035077,2023-01-25 13:24:32,4,900,,PARK,BLV,,,,SELENF,K,521,3,900,"900 PARK BLV San Diego, California",32.7147038,-117.1538526,6529,92101
32794,E23010035078,2023-01-25 13:24:40,4,6400,,TOOLEY,ST,,,,530,R,433,9,6400,"6400 TOOLEY ST San Diego, California",32.7259817,-117.05941,1532,92114
32795,E23010035079,2023-01-25 13:25:03,4,0,,MORENA,BLV,,GESNER,,HZRD,K,116,1,,"MORENA BLV San Diego, California",32.7942808,-117.2072706,United States,92110
32796,E23010035080,2023-01-25 13:27:46,4,6200,,ORISKANY,RD,,,,586,O,438,4,6200,"6200 ORISKANY RD San Diego, California",32.6848072,-117.0590953,92139,92139
32797,E23010035081,2023-01-25 13:28:25,4,2200,,ROSECRANS,ST,,,,SELENF,K,611,3,2200,"2200 ROSECRANS ST San Diego, California",32.7346745,-117.2207223,1933,92106
32798,E23010035082,2023-01-25 13:28:34,4,2700,,GRANDVIEW,ST,,,,CW,K,116,1,2700,"2700 GRANDVIEW ST San Diego, California",32.7902037,-117.1932161,92110,92110
32799,E23010035083,2023-01-25 13:28:43,4,1900,,PANAY,CT,,,,INFO,K,837,2,1900,"1900 PANAY CT San Diego, California",32.7264942,-117.1060093,5252,92105
32800,E23010035084,2023-01-25 13:29:01,4,4500,,BALBOA,AVE,,,,CITE,O,112,2,4500,"4500 BALBOA AVE San Diego, California",32.8134164,-117.1951925,92117,92117
32801,E23010035085,2023-01-25 13:29:48,4,0,,PACIFIC HWY,WY,,SASSAFRAS,,1183,R,628,0,,"PACIFIC HWY WY San Diego, California",32.7417736,-117.1876441,United States,92110
32802,E23010035086,2023-01-25 13:30:15,4,1200,,TECOLOTE,RD,,,,1149,K,116,2,1200,"1200 TECOLOTE RD San Diego, California",32.7711221,-117.2044418,92110,92110
32803,E23010035087,2023-01-25 13:30:35,4,1500,,DILLARD,ST,,,,CW,R,437,1,1500,"1500 DILLARD ST San Diego, California",32.6924765,-117.062015,6914,92114
32804,E23010035088,2023-01-25 13:31:21,4,2300,,TRUXTUN,RD,,,,SELENF,K,611,3,2300,"2300 TRUXTUN RD San Diego, California",32.7355814,-117.2189681,6048,92106
32805,E23010035089,2023-01-25 13:31:28,4,1400,,BROADWAY,,,,,,W,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32806,E23010035090,2023-01-25 13:31:50,4,8700,,MIRAMAR,PL,,,,10851RR,S,931,3,8700,"8700 MIRAMAR PL San Diego, California",32.8820467,-117.1823612,92121,92121
32807,E23010035091,2023-01-25 13:32:07,4,0,,14TH,ST,,,,415V,K,521,1,,"14TH ST San Diego, California",32.7110276,-117.1519048,92101,92101
32808,E23010035092,2023-01-25 13:32:39,4,3400,,WILSHIRE,TER,,,,586,K,813,4,3400,"3400 WILSHIRE TER San Diego, California",32.7415491,-117.144331,3228,92104
32809,E23010035093,2023-01-25 13:33:47,4,3300,,BROWNING,ST,,,,SELENF,K,612,3,3300,"3300 BROWNING ST San Diego, California",32.740042,-117.2206058,1515,92147
32810,E23010035094,2023-01-25 13:34:14,4,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32811,E23010035095,2023-01-25 13:34:15,4,4800,,63RD,ST,,,,586,K,327,4,4800,"4800 63RD ST San Diego, California",32.7659007,-117.06271,2504,92115
32812,E23010035096,2023-01-25 13:34:51,4,11400,,CARMEL MOUNTAIN,RD,,,,FU,K,232,2,11400,"11400 CARMEL MOUNTAIN RD San Diego, California",32.9789901,-117.0842617,92128,92128
32813,E23010035097,2023-01-25 13:35:13,4,3900,,FEDERAL,BLV,,,,MTG,K,837,4,3900,"3900 FEDERAL BLV San Diego, California",32.7194025,-117.1097958,92105,92102
32814,E23010035098,2023-01-25 13:35:30,4,5200,,RINCON,ST,,,,586,K,327,4,5200,"5200 RINCON ST San Diego, California",32.7729007,-117.0619861,1440,92115
32815,E23010035099,2023-01-25 13:35:40,4,0,,ZOO,DR,,MORLEY FIELD,,415PP,K,531,2,,"ZOO DR San Diego, California",32.7378328,-117.1487684,92101,92101
32816,E23010035100,2023-01-25 13:36:32,4,5200,,TIPTON,ST,,,,586,K,327,4,5200,"5200 TIPTON ST San Diego, California",32.772886,-117.0630507,92115,92115
32817,E23010035101,2023-01-25 13:37:20,4,7900,,RONSON,RD,,,,10851R,R,313,2,7900,"7900 RONSON RD San Diego, California",32.8294922,-117.1517607,92111,92111
32818,E23010035103,2023-01-25 13:39:27,4,7900,,SILVERTON,AVE,,,,487R,K,243,3,7900,"7900 SILVERTON AVE San Diego, California",32.890878,-117.1513222,92126,92126
32819,E23010035104,2023-01-25 13:39:39,4,2800,,WOMBLE,RD,,,,SELENF,K,611,3,2800,"2800 WOMBLE RD San Diego, California",32.7348486,-117.216211,92106,92147
32820,E23010035105,2023-01-25 13:40:25,4,5400,,OBERLIN,DR,,,,5150,A,931,2,5400,"5400 OBERLIN DR San Diego, California",32.8917012,-117.2018969,92121,92121
32821,E23010035106,2023-01-25 13:40:36,4,10200,,ROOKWOOD,DR,,,,NONU,K,241,1,10200,"10200 ROOKWOOD DR San Diego, California",32.9009556,-117.1044857,92131,92131
32822,E23010035108,2023-01-25 13:42:11,4,4000,,49TH,ST,,,,CW,K,826,1,4000,"4000 49TH ST San Diego, California",32.7496592,-117.0892341,92105,92105
32823,E23010035109,2023-01-25 13:42:29,4,3200,,ROSECRANS,ST,,,,SELENF,K,611,3,3200,"3200 ROSECRANS ST San Diego, California",32.7466314,-117.2102379,4834,92110
32824,E23010035110,2023-01-25 13:43:13,4,2500,,OLD QUARRY,RD,,,,10851RR,W,315,3,2500,"2500 OLD QUARRY RD San Diego, California",32.7853904,-117.1293629,92108,92108
32825,E23010035111,2023-01-25 13:43:17,4,3600,,MIDWAY,DR,,,,417,K,613,0,3600,"3600 MIDWAY DR San Diego, California",32.7521755,-117.2150093,92110,92110
32826,E23010035112,2023-01-25 13:43:37,4,4300,,41ST,ST,,,,459R,R,825,3,4300,"4300 41ST ST San Diego, California",32.7552758,-117.1071909,92105,92105
32827,E23010035113,2023-01-25 13:44:29,4,0,,CARMEL VALLEY,RD,,DEL MAR HEIGHTS,,HZRD,K,935,1,,"CARMEL VALLEY RD San Diego, California",32.9723699,-117.1510588,United States,92129
32828,E23010035114,2023-01-25 13:44:58,4,7900,,BIRMINGHAM,DR,,,,911,CAN,314,1,7900,"7900 BIRMINGHAM DR San Diego, California",32.7967963,-117.1538096,2707,92133
32829,E23010035115,2023-01-25 13:47:25,4,4000,,IDAHO,ST,,,,415,K,813,2,4000,"4000 IDAHO ST San Diego, California",32.7503332,-117.1338627,2502,92104
32830,E23010035116,2023-01-25 13:48:09,4,3400,,MILAGROS,ST,,,,1185,O,311,3,3400,"3400 MILAGROS ST San Diego, California",32.8055984,-117.1410454,92123,92123
32831,E23010035117,2023-01-25 13:48:52,4,0,,J,ST,,10TH,,CW,K,521,1,,"J ST San Diego, California",32.7095293,-117.1311247,United States,92102
32832,E23010035118,2023-01-25 13:50:39,4,5800,,WARD,RD,,,,1016,O,321,2,5800,"5800 WARD RD San Diego, California",32.7799614,-117.1104185,92108,92116
32833,E23010035119,2023-01-25 13:51:20,4,2300,,NORTHSIDE,DR,,,,1183,K,315,0,2300,"2300 NORTHSIDE DR San Diego, California",32.7823216,-117.1263937,92108,92108
32834,E23010035121,2023-01-25 13:51:47,4,3100,,INGRAHAM,ST,,,,SELENF,K,123,3,3100,"3100 INGRAHAM ST San Diego, California",32.7750011,-117.2353383,92109,92109
32835,E23010035122,2023-01-25 13:52:38,4,300,,PARK,BLV,,,,SELENF,K,521,3,300,"300 PARK BLV San Diego, California",32.7083803,-117.1541313,7416,92101
32836,E23010035123,2023-01-25 13:52:56,4,3400,,COWLEY,WAY,,,,415PP,K,116,2,3400,"3400 COWLEY WAY San Diego, California",32.8035706,-117.1952448,92117,92117
32837,E23010035124,2023-01-25 13:53:09,4,700,,GRAND,AVE,,,,SELENF,K,122,3,700,"700 GRAND AVE San Diego, California",32.7944967,-117.2560471,3904,92109
32838,E23010035125,2023-01-25 13:53:13,4,900,,E,ST,,,,1016,A,524,2,900,"900 E ST San Diego, California",32.7146923,-117.1564974,92101,92101
32839,E23010035127,2023-01-25 13:54:45,4,2200,,EAST BEYER,BLV,,,,T,K,712,2,2200,"2200 EAST BEYER BLV San Diego, California",32.55676130000001,-117.0409758,92173,92173
32840,E23010035128,2023-01-25 13:56:21,4,0,,CAMPUS,AVE,,,,415PP,K,624,2,,"CAMPUS AVE San Diego, California",32.7572353,-117.1487823,United States,92116
32841,E23010035129,2023-01-25 13:56:28,4,5500,,RUFFIN,RD,,,,APPT,O,313,3,5500,"5500 RUFFIN RD San Diego, California",32.8346554,-117.1271154,92123,92123
32842,E23010035131,2023-01-25 13:57:20,4,0,,J,ST,,11TH,,594,K,521,2,,"J ST San Diego, California",32.7095293,-117.1311247,United States,92102
32843,E23010035132,2023-01-25 13:59:06,4,2800,,CADIZ,ST,,,,SELENF,K,612,3,2800,"2800 CADIZ ST San Diego, California",32.7438453,-117.2095001,4870,92110
32844,E23010035133,2023-01-25 14:00:08,4,7300,,TRADE,ST,,,,1185,R,243,3,7300,"7300 TRADE ST San Diego, California",32.8886891,-117.1654864,92121,92121
32845,E23010035134,2023-01-25 14:00:39,4,2300,,FINCH,LN,,,,459A,U,314,2,2300,"2300 FINCH LN San Diego, California",32.7857994,-117.1582276,3715,92123
32846,E23010035135,2023-01-25 14:01:26,4,3800,,DEL MAR HEIGHTS,RD,,,,SELENF,K,934,3,3800,"3800 DEL MAR HEIGHTS RD San Diego, California",32.9563546,-117.2244977,92130,92130
32847,E23010035136,2023-01-25 14:03:20,4,0,,ARIZONA,ST,,POLK,,AU2,K,813,2,,"ARIZONA ST San Diego, California",32.7532772,-117.1375889,United States,92104
32848,E23010035137,2023-01-25 14:03:30,4,4000,,CROWN POINT,DR,,,,1185,R,122,3,4000,"4000 CROWN POINT DR San Diego, California",32.7941173,-117.2306382,92109,92109
32849,E23010035138,2023-01-25 14:04:51,4,0,,SKYLINE,DR,,SYCHAR,,AU23152,K,436,2,,"SKYLINE DR San Diego, California",32.7027459,-117.0474929,92114,92114
32850,E23010035139,2023-01-25 14:04:52,4,5800,,MISSION GORGE,RD,,,,1016,A,321,2,5800,"5800 MISSION GORGE RD San Diego, California",32.8385581,-116.9738616,92071,92071
32851,E23010035140,2023-01-25 14:05:16,4,9300,,BALBOA,AVE,,,,MPSSTP,O,313,2,9300,"9300 BALBOA AVE San Diego, California",32.82233950000001,-117.1297983,92123,92123
32852,E23010035141,2023-01-25 14:05:58,4,6500,,SKYLINE,DR,,,,FU,K,452,2,6500,"6500 SKYLINE DR San Diego, California",32.7012973,-117.0580479,92114,92114
32853,E23010035142,2023-01-25 14:06:26,4,500,,20TH,ST,,,,SELENF,O,514,3,500,"500 20TH ST San Diego, California",32.7106377,-117.1459719,92102,92102
32854,E23010035144,2023-01-25 14:06:31,4,4800,,SHAWLINE,ST,,,,415,K,313,2,4800,"4800 SHAWLINE ST San Diego, California",32.8289613,-117.1636821,92111,92111
32855,E23010035145,2023-01-25 14:06:58,4,5200,,ORANGE,AVE,,,,415,K,826,2,5200,"5200 ORANGE AVE San Diego, California",32.7530409,-117.0836298,6014,92115
32856,E23010035146,2023-01-25 14:08:52,4,700,,05TH,AVE,,,,911,CAN,523,1,700,"700 05TH AVE San Diego, California",32.7127625,-117.1601598,92101,92101
32857,E23010035149,2023-01-25 14:11:40,4,5000,,IMPERIAL,AVE,,,,SELENF,K,446,3,5000,"5000 IMPERIAL AVE San Diego, California",32.7041345,-117.0867701,2084,92102
32858,E23010035150,2023-01-25 14:11:44,4,3000,,ARMSTRONG,ST,,,,911,K,621,1,3000,"3000 ARMSTRONG ST San Diego, California",32.800457,-117.16539,92111,92111
32859,E23010035151,2023-01-25 14:12:55,4,4500,,T,ST,,,,AU2,W,441,2,4500,"4500 T ST San Diego, California",32.6986624,-117.0980202,92113,92113
32860,E23010035152,2023-01-25 14:13:10,4,400,,EUCLID,AVE,,,,242,K,445,1,400,"400 EUCLID AVE San Diego, California",32.7091588,-117.0850962,92114,92105
32861,E23010035153,2023-01-25 14:14:00,4,1400,,G,ST,,,,415,CAN,521,2,1400,"1400 G ST San Diego, California",32.7126034,-117.1519577,92101,92101
32862,E23010035154,2023-01-25 14:14:05,4,600,W,G,ST,,,,MPSSTP,O,522,2,600,"600 W G ST San Diego, California",32.7126949,-117.1682508,92101,92101
32863,E23010035155,2023-01-25 14:16:56,4,3700,,05TH,AVE,,,,415N,K,627,3,3700,"3700 05TH AVE San Diego, California",32.74513450000001,-117.1603945,4224,92103
32864,E23010035156,2023-01-25 14:16:57,4,4500,,TERRACE,DR,,,,FU,O,825,2,4500,"4500 TERRACE DR San Diego, California",32.7588864,-117.1083232,92116,92116
32865,E23010035157,2023-01-25 14:16:58,4,600,,69TH,ST,,,,SELENF,K,436,3,600,"600 69TH ST San Diego, California",32.7113805,-117.0496397,4417,92114
32866,E23010035158,2023-01-25 14:18:12,4,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32867,E23010035160,2023-01-25 14:18:34,4,6100,,LA JOLLA,BLV,,,,1151,K,124,2,6100,"6100 LA JOLLA BLV San Diego, California",32.8216048,-117.2743778,6702,92037
32868,E23010035161,2023-01-25 14:18:38,4,3100,,BEYER,BLV,,,,1151,K,723,2,3100,"3100 BEYER BLV San Diego, California",32.5465537,-117.0312704,92173,92173
32869,E23010035162,2023-01-25 14:19:13,4,0,,14TH,ST,,K,,1146,K,521,0,,"14TH ST San Diego, California",32.7110276,-117.1519048,92101,92101
32870,E23010035164,2023-01-25 14:20:39,4,5500,,RUFFIN,RD,,,,MTG,K,313,4,5500,"5500 RUFFIN RD San Diego, California",32.8346554,-117.1271154,92123,92123
32871,E23010035165,2023-01-25 14:22:12,4,1100,,BROADWAY,,,,,MTG,K,521,4,1100,"1100 BROADWAY San Diego, California",32.7158954,-117.15442,5612,92101
32872,E23010035167,2023-01-25 14:25:11,4,3800,,FAIRMOUNT,AVE,,,,5150,K,834,2,3800,"3800 FAIRMOUNT AVE San Diego, California",32.7479051,-117.1009287,92105,92105
32873,E23010035168,2023-01-25 14:25:31,4,4700,,EAST MOUNTAIN VIEW,DR,,,,72HR,K,814,3,4700,"4700 EAST MOUNTAIN VIEW DR San Diego, California",32.7633217,-117.1124118,2250,92116
32874,E23010035170,2023-01-25 14:26:24,4,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32875,E23010035171,2023-01-25 14:28:05,4,4000,,MURPHY CANYON,RD,,,,MTG,K,313,4,4000,"4000 MURPHY CANYON RD San Diego, California",32.8189739,-117.1168298,4407,92123
32876,E23010035172,2023-01-25 14:28:25,4,1400,,30TH (SB),ST,,,,PLATE,R,723,2,1400,"1400 30TH (SB) ST San Diego, California",32.7202716,-117.1302319,92102,92102
32877,E23010035174,2023-01-25 14:29:39,4,1400,,ORO VISTA,RD,,,,530,R,722,9,1400,"1400 ORO VISTA RD San Diego, California",32.570863,-117.0785116,92154,92154
32878,E23010035175,2023-01-25 14:30:34,4,2900,,HEALTH CENTER,DR,,,,911,CAN,314,1,2900,"2900 HEALTH CENTER DR San Diego, California",32.79677059999999,-117.1568017,92123,92123
32879,E23010035176,2023-01-25 14:31:01,4,1400,,BROADWAY,,,,,MTG,CAN,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32880,E23010035177,2023-01-25 14:31:02,4,4900,,NEWPORT,AVE,,,,1186,O,614,3,4900,"4900 NEWPORT AVE San Diego, California",32.7460533,-117.2492724,92107,92017
32881,E23010035178,2023-01-25 14:33:45,4,4300,,EL CAJON,BLV,,,,487R,W,824,3,4300,"4300 EL CAJON BLV San Diego, California",32.7553901,-117.1012242,1212,92115
32882,E23010035179,2023-01-25 14:33:58,4,4000,,05TH,AVE,,,,242R,DUP,627,2,4000,"4000 05TH AVE San Diego, California",32.7499828,-117.1608987,92103,92103
32883,E23010035180,2023-01-25 14:36:11,4,5200,,ORANGE,AVE,,,,FU,O,826,2,5200,"5200 ORANGE AVE San Diego, California",32.7530409,-117.0836298,6014,92115
32884,E23010035181,2023-01-25 14:37:13,4,2700,,FAIRMOUNT,AVE,,,,415N,K,836,3,2700,"2700 FAIRMOUNT AVE San Diego, California",32.7343886,-117.1011074,4634,92105
32885,E23010035182,2023-01-25 14:38:15,4,9600,,RIDGEHAVEN,CT,,,,911,CAN,313,1,9600,"9600 RIDGEHAVEN CT San Diego, California",32.8212275,-117.1234868,92123,92123
32886,E23010035183,2023-01-25 14:38:58,4,400,,SEA WORLD,DR,,,,1186,K,123,3,400,"400 SEA WORLD DR San Diego, California",32.761387,-117.2240883,92109,92109
32887,E23010035184,2023-01-25 14:39:30,4,0,,BOUNDARY,ST,,LINCOLN,,SLEEPER,K,813,3,,"BOUNDARY ST San Diego, California",32.7379562,-117.1195609,United States,92104
32888,E23010035185,2023-01-25 14:39:57,4,8900,,CRESTMAR,PT,,,,594R,R,931,3,8900,"8900 CRESTMAR PT San Diego, California",32.8860534,-117.1693619,92121,92121
32889,E23010035186,2023-01-25 14:40:41,4,4200,,EASTGATE,MAL,,,,1186,K,115,3,4200,"4200 EASTGATE MAL San Diego, California",32.8770425,-117.2162268,92037,92037
32890,E23010035187,2023-01-25 14:41:55,4,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
32891,E23010035188,2023-01-25 14:42:18,4,4500,,MANITOU,WAY,,,,586,O,111,4,4500,"4500 MANITOU WAY San Diego, California",32.8336109,-117.1947194,2931,92117
32892,E23010035189,2023-01-25 14:42:24,4,50,,16TH,ST,,,,CW,K,521,1,50,"50 16TH ST San Diego, California",32.7061594,-117.14982,92101,92113
32893,E23010035190,2023-01-25 14:42:29,4,1100,,27TH (SB),ST,,,,FD,K,723,2,1100,"1100 27TH (SB) ST San Diego, California",32.5915189,-117.0753987,United States,92154
32894,E23010035191,2023-01-25 14:43:38,4,200,,MARKETPLACE,AVE,,,,417,CAN,441,0,200,"200 MARKETPLACE AVE San Diego, California",32.7035611,-117.0994601,92113,92113
32895,E23010035192,2023-01-25 14:46:17,4,6600,,ALTA,CT,,,,C6,W,438,2,6600,"6600 ALTA CT San Diego, California",32.6838644,-117.0509101,2503,92139
32896,E23010035193,2023-01-25 14:46:59,4,2700,,ARISTOTLE,DR,,,,C6,W,437,2,2700,"2700 ARISTOTLE DR San Diego, California",32.6746265,-117.0455523,3806,92139
32897,E23010035194,2023-01-25 14:47:05,4,4600,,HAMILTON,ST,,,,MS,R,813,1,4600,"4600 HAMILTON ST San Diego, California",32.7610338,-117.1363795,92116,92116
32898,E23010035195,2023-01-25 14:47:27,4,5400,,LEA,ST,,,,SELENF,K,822,3,5400,"5400 LEA ST San Diego, California",32.7458607,-117.0794321,92105,92105
32899,E23010035196,2023-01-25 14:50:36,4,13000,,PASEO LUCIDO,,,,,422R,K,234,2,13000,"13000 PASEO LUCIDO San Diego, California",32.9968565,-117.0677751,4478,92128
