,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address
28435,E23010030449,2023-01-22 12:45:12,1,9200,,MIRA MESA,BLV,,,,T,O,242,2,9200,"9200 MIRA MESA BLV San Diego, California"
28436,E23010030450,2023-01-22 12:46:43,1,4900,,71ST,ST,,,,AU2,W,821,2,4900,"4900 71ST ST San Diego, California"
28437,E23010030451,2023-01-22 12:47:21,1,4100,,DWIGHT,ST,,,,586,O,834,4,4100,"4100 DWIGHT ST San Diego, California"
28438,E23010030452,2023-01-22 12:49:19,1,4200,,OREGON,ST,,,,602,K,813,2,4200,"4200 OREGON ST San Diego, California"
28439,E23010030453,2023-01-22 12:50:27,1,500,,SEA WORLD,DR,,,,5150V,A,123,1,500,"500 SEA WORLD DR San Diego, California"
28440,E23010030454,2023-01-22 12:51:10,1,8700,,MAST,BLV,,,,CW,W,-1,2,8700,"8700 MAST BLV San Diego, California"
28441,E23010030455,2023-01-22 12:52:38,1,800,,E,ST,,,,11-8,K,524,0,800,"800 E ST San Diego, California"
28442,E23010030456,2023-01-22 12:54:35,1,4200,,LISTER,ST,,,,911,K,116,1,4200,"4200 LISTER ST San Diego, California"
28443,E23010030457,2023-01-22 12:55:40,1,0,,PACIFIC HWY,WY,,ROSECRANS,,415V,K,625,1,,"PACIFIC HWY WY San Diego, California"
28444,E23010030458,2023-01-22 12:56:51,1,4500,,UNIVERSITY,AVE,,,,911P,K,833,2,4500,"4500 UNIVERSITY AVE San Diego, California"
28445,E23010030459,2023-01-22 12:57:46,1,3100,,SPORTS ARENA,BLV,,,,415V,K,611,1,3100,"3100 SPORTS ARENA BLV San Diego, California"
28446,E23010030460,2023-01-22 12:59:36,1,5700,,LINDO PASEO,,,,,20002R,K,326,3,5700,"5700 LINDO PASEO San Diego, California"
28447,E23010030462,2023-01-22 13:00:49,1,5300,,MONROE,AVE,,,,INFO,W,824,2,5300,"5300 MONROE AVE San Diego, California"
28448,E23010030463,2023-01-22 13:01:16,1,800,,PARK,BLV,,,,MP,R,521,2,800,"800 PARK BLV San Diego, California"
28449,E23010030464,2023-01-22 13:01:29,1,0,SB,5,,,CARMEL VALLEY,,415V,K,933,1,,"SB 5 San Diego, California"
28450,E23010030465,2023-01-22 13:02:29,1,2700,,KURTZ,ST,,,,415,CAN,611,2,2700,"2700 KURTZ ST San Diego, California"
28451,E23010030466,2023-01-22 13:03:09,1,8800,,ARCTURUS,WAY,,,,415,K,242,2,8800,"8800 ARCTURUS WAY San Diego, California"
28452,E23010030467,2023-01-22 13:03:51,1,5500,,STREAMVIEW,DR,,,,10852,K,451,1,5500,"5500 STREAMVIEW DR San Diego, California"
28453,E23010030468,2023-01-22 13:06:02,1,0,,EL CAJON,BLV,,ALTADENA,,314,K,826,2,,"EL CAJON BLV San Diego, California"
28454,E23010030469,2023-01-22 13:07:29,1,3800,,T,ST,,,,T,K,441,2,3800,"3800 T ST San Diego, California"
28455,E23010030470,2023-01-22 13:07:34,1,1200,,COAST,BLV,,,,FU,K,124,2,1200,"1200 COAST BLV San Diego, California"
28456,E23010030471,2023-01-22 13:08:22,1,3200,,CEDAR,ST,,,,AU1171,W,518,1,3200,"3200 CEDAR ST San Diego, California"
28457,E23010030472,2023-01-22 13:10:31,1,0,,67TH,ST,,AKINS,,1183,R,433,0,,"67TH ST San Diego, California"
28458,E23010030473,2023-01-22 13:12:08,1,0,,HILLERY,DR,,WESTVIEW,,AU23103,K,242,2,,"HILLERY DR San Diego, California"
28459,E23010030476,2023-01-22 13:18:16,1,4000,,TAOS,DR,,,,DC,K,113,2,4000,"4000 TAOS DR San Diego, California"
28460,E23010030477,2023-01-22 13:22:30,1,3700,,CAMINITO CIELO DEL MAR,,,,,415,K,934,2,3700,"3700 CAMINITO CIELO DEL MAR San Diego, California"
28461,E23010030478,2023-01-22 13:23:35,1,4000,,05TH,AVE,,,,AU2,W,627,2,4000,"4000 05TH AVE San Diego, California"
28462,E23010030479,2023-01-22 13:23:49,1,0,,UNIVERSITY,AVE,,FAIRMOUNT,,CW,K,832,1,,"UNIVERSITY AVE San Diego, California"
28463,E23010030480,2023-01-22 13:25:37,1,0,,CORNISH,DR,,LADERA,,415N,K,618,3,,"CORNISH DR San Diego, California"
28464,E23010030481,2023-01-22 13:25:55,1,400,,K,ST,,,,911,CAN,522,1,400,"400 K ST San Diego, California"
28465,E23010030482,2023-01-22 13:26:42,1,5400,,KEARNY MESA,RD,,,,415,K,313,2,5400,"5400 KEARNY MESA RD San Diego, California"
28466,E23010030483,2023-01-22 13:28:11,1,4000,,33RD,ST,,,,CW,K,838,2,4000,"4000 33RD ST San Diego, California"
28467,E23010030484,2023-01-22 13:28:46,1,0,,ABBOTT,ST,,SANTA MONICA,,415,K,614,2,,"ABBOTT ST San Diego, California"
28468,E23010030485,2023-01-22 13:29:16,1,4300,,GENESEE,AVE,,,,CW,R,112,1,4300,"4300 GENESEE AVE San Diego, California"
28469,E23010030486,2023-01-22 13:29:36,1,2800,,EL CAJON,BLV,,,,459A,U,813,3,2800,"2800 EL CAJON BLV San Diego, California"
28470,E23010030487,2023-01-22 13:30:19,1,2100,,CARDINAL,DR,,,,FU,K,314,2,2100,"2100 CARDINAL DR San Diego, California"
28471,E23010030488,2023-01-22 13:32:00,1,3700,,BALBOA,TER,,,,10851E,K,113,3,3700,"3700 BALBOA TER San Diego, California"
28472,E23010030489,2023-01-22 13:32:04,1,7600,,DEEP DELL,CT,,,,AU1,W,437,1,7600,"7600 DEEP DELL CT San Diego, California"
28473,E23010030490,2023-01-22 13:32:38,1,7700,,MARGERUM,AVE,,,,415,K,322,2,7700,"7700 MARGERUM AVE San Diego, California"
28474,E23010030491,2023-01-22 13:38:44,1,0,,24TH,ST,,IMPERIAL,,415PP,K,514,2,,"24TH ST San Diego, California"
28475,E23010030492,2023-01-22 13:42:50,1,12300,,CARMEL MOUNTAIN,RD,,,,415,K,232,2,12300,"12300 CARMEL MOUNTAIN RD San Diego, California"
28476,E23010030493,2023-01-22 13:42:55,1,2000,,MITSCHER,LN,,,,488R,R,611,9,2000,"2000 MITSCHER LN San Diego, California"
28477,E23010030494,2023-01-22 13:44:00,1,0,,RHOADES,CT,,RHOADES,,415W,K,438,0,,"RHOADES CT San Diego, California"
28478,E23010030495,2023-01-22 13:44:58,1,1300,,02ND,AVE,,,,SELENF,A,524,3,1300,"1300 02ND AVE San Diego, California"
28479,E23010030496,2023-01-22 13:45:07,1,4100,,MENLO,AVE,,,,CW,K,831,1,4100,"4100 MENLO AVE San Diego, California"
28480,E23010030497,2023-01-22 13:46:10,1,0,,COMMERCIAL,ST,,,,SELENF,O,521,3,,"COMMERCIAL ST San Diego, California"
28481,E23010030498,2023-01-22 13:46:33,1,15900,,ANJOU,LN,,,,459A,K,937,2,15900,"15900 ANJOU LN San Diego, California"
28482,E23010030499,2023-01-22 13:47:18,1,300,,PARK,BLV,,,,1151,K,521,2,300,"300 PARK BLV San Diego, California"
28483,E23010030500,2023-01-22 13:47:57,1,5200,,CUSHMAN,PL,,,,PARTY,O,622,3,5200,"5200 CUSHMAN PL San Diego, California"
28484,E23010030501,2023-01-22 13:48:19,1,2200,,IMPERIAL,AVE,,,,415,K,512,2,2200,"2200 IMPERIAL AVE San Diego, California"
28485,E23010030502,2023-01-22 13:48:25,1,2800,,TORREY PINES SCENIC,DR,,,,1111,K,126,2,2800,"2800 TORREY PINES SCENIC DR San Diego, California"
28486,E23010030503,2023-01-22 13:48:56,1,7800,,VISTA HILL,AVE,,,,INFO,W,314,2,7800,"7800 VISTA HILL AVE San Diego, California"
28487,E23010030504,2023-01-22 13:50:12,1,13000,,AVENIDA MARBELLA,,,,,1146,R,234,0,13000,"13000 AVENIDA MARBELLA San Diego, California"
28488,E23010030505,2023-01-22 13:52:36,1,0,W,A,ST,,COLUMBIA,,10852,K,524,0,,"W A ST San Diego, California"
28489,E23010030506,2023-01-22 13:54:45,1,0,,ABBOTT,ST,,WEST POINT LOMA,,314,K,614,2,,"ABBOTT ST San Diego, California"
28490,E23010030508,2023-01-22 13:55:35,1,3900,,PARK,BLV,,,,1131A,CAN,813,1,3900,"3900 PARK BLV San Diego, California"
28491,E23010030509,2023-01-22 13:56:30,1,8100,,CAMINITO SONOMA,,,,,5150V,K,124,0,8100,"8100 CAMINITO SONOMA San Diego, California"
28492,E23010030510,2023-01-22 13:56:30,1,0,,MARLBOROUGH,AVE,,MYRTLE,,FIREWORK,W,834,2,,"MARLBOROUGH AVE San Diego, California"
28493,E23010030511,2023-01-22 13:57:29,1,1100,,11TH,AVE,,,,415V,K,524,1,1100,"1100 11TH AVE San Diego, California"
28494,E23010030512,2023-01-22 13:57:30,1,2000,,COMMERCIAL,ST,,,,SELENF,K,512,3,2000,"2000 COMMERCIAL ST San Diego, California"
28495,E23010030513,2023-01-22 13:57:59,1,3600,,44TH,ST,,,,415,K,833,2,3600,"3600 44TH ST San Diego, California"
28496,E23010030514,2023-01-22 13:59:42,1,2700,,MISSION,BLV,,,,586,K,121,2,2700,"2700 MISSION BLV San Diego, California"
28497,E23010030515,2023-01-22 13:59:45,1,300,,32ND,ST,,,,459A,KB,516,3,300,"300 32ND ST San Diego, California"
28498,E23010030516,2023-01-22 13:59:45,1,3700,,CAMINO DEL RIO WEST,,,,,211A,K,611,1,3700,"3700 CAMINO DEL RIO WEST San Diego, California"
28499,E23010030517,2023-01-22 14:01:32,1,2200,,MICHAEL FARADAY,DR,,,,459A,U,713,3,2200,"2200 MICHAEL FARADAY DR San Diego, California"
28500,E23010030518,2023-01-22 14:02:19,1,5900,,FAIRMOUNT,AVE,,,,459A,CAN,321,3,5900,"5900 FAIRMOUNT AVE San Diego, California"
28501,E23010030519,2023-01-22 14:05:56,1,17600,,WEST BERNARDO,DR,,,,415,K,234,2,17600,"17600 WEST BERNARDO DR San Diego, California"
28502,E23010030520,2023-01-22 14:06:23,1,5400,,RESERVOIR,DR,,,,415PP,R,327,2,5400,"5400 RESERVOIR DR San Diego, California"
28503,E23010030521,2023-01-22 14:07:10,1,0,,47TH,ST,,CEREZA,,1171,K,446,1,,"47TH ST San Diego, California"
28504,E23010030522,2023-01-22 14:11:27,1,2300,,CARDINAL,LN,,,,459A,U,314,2,2300,"2300 CARDINAL LN San Diego, California"
28505,E23010030523,2023-01-22 14:11:28,1,0,,GREENBRIER,AVE,,ALLIED,,415,W,322,2,,"GREENBRIER AVE San Diego, California"
28506,E23010030524,2023-01-22 14:12:11,1,8700,,MIRA MESA,BLV,,,,T,O,242,2,8700,"8700 MIRA MESA BLV San Diego, California"
28507,E23010030525,2023-01-22 14:12:35,1,600,,69TH,ST,,,,911,DUP,436,1,600,"600 69TH ST San Diego, California"
28508,E23010030526,2023-01-22 14:12:52,1,600,,69TH,ST,,,,415V,K,436,1,600,"600 69TH ST San Diego, California"
28509,E23010030527,2023-01-22 14:15:03,1,1000,,KETTNER,BLV,,,,242,R,522,1,1000,"1000 KETTNER BLV San Diego, California"
28510,E23010030528,2023-01-22 14:18:11,1,16900,,HIERBA,DR,,,,415,K,234,2,16900,"16900 HIERBA DR San Diego, California"
28511,E23010030529,2023-01-22 14:18:46,1,1400,,BROADWAY,,,,,1186,K,521,3,1400,"1400 BROADWAY San Diego, California"
28512,E23010030530,2023-01-22 14:19:52,1,1200,,MARKET,ST,,,,5150,K,521,2,1200,"1200 MARKET ST San Diego, California"
28513,E23010030531,2023-01-22 14:20:57,1,3400,,COLLEGE,AVE,,,,415V,DUP,451,1,3400,"3400 COLLEGE AVE San Diego, California"
28514,E23010030532,2023-01-22 14:20:59,1,400,,03RD,AVE,,,,415,R,522,2,400,"400 03RD AVE San Diego, California"
28515,E23010030533,2023-01-22 14:21:47,1,3500,,MURPHY CANYON,RD,,,,CC,K,311,2,3500,"3500 MURPHY CANYON RD San Diego, California"
28516,E23010030535,2023-01-22 14:22:43,1,0,,HOME,AVE,,HIXSON,,FIREWORK,W,837,2,,"HOME AVE San Diego, California"
28517,E23010030536,2023-01-22 14:23:05,1,4300,,CAMINO DE LA PLAZA,,,,,911,K,712,1,4300,"4300 CAMINO DE LA PLAZA San Diego, California"
28518,E23010030537,2023-01-22 14:23:49,1,1400,,IMPERIAL,AVE,,,,10851R,K,521,2,1400,"1400 IMPERIAL AVE San Diego, California"
28519,E23010030538,2023-01-22 14:24:05,1,5600,,BALBOA,AVE,,,,459A,K,111,3,5600,"5600 BALBOA AVE San Diego, California"
28520,E23010030539,2023-01-22 14:25:16,1,400,,G,ST,,,,FD,K,523,2,400,"400 G ST San Diego, California"
28521,E23010030540,2023-01-22 14:27:11,1,2800,,OCEAN VIEW,BLV,,,,459A,W,512,2,2800,"2800 OCEAN VIEW BLV San Diego, California"
28522,E23010030541,2023-01-22 14:27:56,1,2300,,EAST JEWETT,ST,,,,FIREWORK,W,621,2,2300,"2300 EAST JEWETT ST San Diego, California"
28523,E23010030542,2023-01-22 14:27:57,1,0,,FAIRMOUNT,AVE,,ORANGE,,1183,R,832,0,,"FAIRMOUNT AVE San Diego, California"
28524,E23010030543,2023-01-22 14:29:33,1,5700,,KEARNY VILLA,RD,,,,459A,U,313,3,5700,"5700 KEARNY VILLA RD San Diego, California"
28525,E23010030544,2023-01-22 14:30:57,1,1200,,CAMINO DEL RIO NORTH,,,,,415V,A,315,1,1200,"1200 CAMINO DEL RIO NORTH San Diego, California"
28526,E23010030545,2023-01-22 14:32:02,1,3100,,SPORTS ARENA,BLV,,,,415,K,611,2,3100,"3100 SPORTS ARENA BLV San Diego, California"
28527,E23010030546,2023-01-22 14:34:09,1,300,,PARK,BLV,,,,SELENF,K,521,3,300,"300 PARK BLV San Diego, California"
28528,E23010030548,2023-01-22 14:39:45,1,1500,,IMPERIAL,AVE,,,,211,R,521,0,1500,"1500 IMPERIAL AVE San Diego, California"
28529,E23010030549,2023-01-22 14:40:07,1,4600,,ZION,AVE,,,,20002R,R,321,2,4600,"4600 ZION AVE San Diego, California"
28530,E23010030550,2023-01-22 14:40:15,1,3500,,SPORTS ARENA,BLV,,,,488,R,611,2,3500,"3500 SPORTS ARENA BLV San Diego, California"
28531,E23010030551,2023-01-22 14:41:19,1,4200,,CHAMOUNE,AVE,,,,415PP,K,831,2,4200,"4200 CHAMOUNE AVE San Diego, California"
28532,E23010030552,2023-01-22 14:41:41,1,0,,SB 15 JB HILLERY,,,,,T,K,-1,2,,"SB 15 JB HILLERY San Diego, California"
28533,E23010030553,2023-01-22 14:43:20,1,12300,,CARMEL MOUNTAIN,RD,,,,415,K,232,2,12300,"12300 CARMEL MOUNTAIN RD San Diego, California"
28534,E23010030554,2023-01-22 14:45:11,1,5400,,LINDA VISTA,RD,,,,1151,K,622,2,5400,"5400 LINDA VISTA RD San Diego, California"
28535,E23010030555,2023-01-22 14:45:17,1,1900,,NATIONAL,AVE,,,,415V,K,511,1,1900,"1900 NATIONAL AVE San Diego, California"
28536,E23010030556,2023-01-22 14:49:33,1,900,,SATURN,BLV,,,,415,K,721,2,900,"900 SATURN BLV San Diego, California"
28537,E23010030557,2023-01-22 14:49:42,1,0,,05TH,AVE,,G,,LOST,R,523,4,,"05TH AVE San Diego, California"
28538,E23010030558,2023-01-22 14:51:28,1,2700,,VIA DE LA VALLE,,,,,11-8,K,935,0,2700,"2700 VIA DE LA VALLE San Diego, California"
28539,E23010030560,2023-01-22 14:56:14,1,500,,WASHINGTON,ST,,,,911,CAN,627,1,500,"500 WASHINGTON ST San Diego, California"
28540,E23010030561,2023-01-22 14:56:26,1,4100,,OCEAN VIEW,BLV,,,,T,K,441,2,4100,"4100 OCEAN VIEW BLV San Diego, California"
28541,E23010030564,2023-01-22 14:58:44,1,0,,NAPA,ST,,LINDA VISTA,,T,O,622,2,,"NAPA ST San Diego, California"
28542,E23010030565,2023-01-22 14:59:02,1,4400,,ALTADENA,AVE,,,,5150,CAN,824,2,4400,"4400 ALTADENA AVE San Diego, California"
28543,E23010030566,2023-01-22 15:00:27,1,3200,,MIDWAY,DR,,,,1016,A,611,2,3200,"3200 MIDWAY DR San Diego, California"
28544,E23010030567,2023-01-22 15:01:07,1,1300,,EL PRADO,,,,,FJ,K,531,2,1300,"1300 EL PRADO San Diego, California"
28545,E23010030568,2023-01-22 15:01:59,1,4400,,ALTADENA,AVE,,,,INFO,W,824,2,4400,"4400 ALTADENA AVE San Diego, California"
28546,E23010030569,2023-01-22 15:02:45,1,0,,GENESEE,AVE,,DERRICK,,415,K,112,2,,"GENESEE AVE San Diego, California"
28547,E23010030570,2023-01-22 15:03:23,1,300,E,SAN YSIDRO,BLV,,,,1151,O,712,2,300,"300 E SAN YSIDRO BLV San Diego, California"
28548,E23010030571,2023-01-22 15:03:56,1,500,,PARK,BLV,,,,911P,CAN,521,2,500,"500 PARK BLV San Diego, California"
28549,E23010030572,2023-01-22 15:07:00,1,0,,05TH,AVE,,,,SELENF,O,523,3,,"05TH AVE San Diego, California"
28550,E23010030573,2023-01-22 15:07:43,1,4700,,PANORAMA,DR,,,,586,K,624,4,4700,"4700 PANORAMA DR San Diego, California"
28551,E23010030574,2023-01-22 15:07:50,1,4400,,TAYLOR,ST,,,,T,K,623,2,4400,"4400 TAYLOR ST San Diego, California"
28552,E23010030575,2023-01-22 15:09:23,1,11800,,ARBORLAKE,WAY,,,,415,K,241,2,11800,"11800 ARBORLAKE WAY San Diego, California"
28553,E23010030576,2023-01-22 15:09:27,1,2000,,COMMERCIAL,ST,,,,SELENF,K,512,3,2000,"2000 COMMERCIAL ST San Diego, California"
28554,E23010030577,2023-01-22 15:10:34,1,1100,,03RD,AVE,,,,594,K,524,2,1100,"1100 03RD AVE San Diego, California"
28555,E23010030578,2023-01-22 15:11:36,1,15500,,MISSION PRESERVE,PL,,,,INFO,W,245,2,15500,"15500 MISSION PRESERVE PL San Diego, California"
28556,E23010030579,2023-01-22 15:11:51,1,0,,PASEO MONTANOSO,,,CORTE RAPOSO,,1183,K,234,0,,"PASEO MONTANOSO San Diego, California"
28557,E23010030580,2023-01-22 15:13:08,1,0,,49TH,ST,,CHARLES LEWIS,,586,K,446,4,,"49TH ST San Diego, California"
28558,E23010030581,2023-01-22 15:15:59,1,13300,,SALMON RIVER,RD,,,,FU,A,233,2,13300,"13300 SALMON RIVER RD San Diego, California"
28559,E23010030582,2023-01-22 15:17:06,1,6300,,LAKE ATHABASKA,PL,,,,602,K,324,2,6300,"6300 LAKE ATHABASKA PL San Diego, California"
28560,E23010030583,2023-01-22 15:17:34,1,13000,,WAR BONNET,ST,,,,1131A,K,233,1,13000,"13000 WAR BONNET ST San Diego, California"
28561,E23010030584,2023-01-22 15:18:03,1,3700,,FLORIDA,ST,,,,530,R,813,9,3700,"3700 FLORIDA ST San Diego, California"
28562,E23010030585,2023-01-22 15:20:36,1,0,SB,5,,,PERSHING,,INFO,W,526,2,,"SB 5 San Diego, California"
28563,E23010030586,2023-01-22 15:20:46,1,3100,,MISSION,BLV,,,,SELENF,K,121,3,3100,"3100 MISSION BLV San Diego, California"
28564,E23010030587,2023-01-22 15:21:55,1,2300,,PALM (SB),AVE,,,,INFO,W,724,2,2300,"2300 PALM (SB) AVE San Diego, California"
28565,E23010030588,2023-01-22 15:22:37,1,800,,THOMAS,AVE,,,,415V,K,122,1,800,"800 THOMAS AVE San Diego, California"
28566,E23010030589,2023-01-22 15:22:40,1,800,,REED,AVE,,,,1185,O,122,3,800,"800 REED AVE San Diego, California"
28567,E23010030590,2023-01-22 15:23:54,1,100,,06TH,AVE,,,,SELENF,K,521,3,100,"100 06TH AVE San Diego, California"
28568,E23010030591,2023-01-22 15:24:08,1,2700,,GARNET,AVE,,,,415,K,122,2,2700,"2700 GARNET AVE San Diego, California"
28569,E23010030592,2023-01-22 15:24:14,1,1700,,EAST MISSION BAY,DR,,,,415V,R,123,1,1700,"1700 EAST MISSION BAY DR San Diego, California"
28570,E23010030593,2023-01-22 15:24:19,1,0,,13TH,ST,,CYPRESS,,HZRD,K,721,1,,"13TH ST San Diego, California"
28571,E23010030594,2023-01-22 15:24:42,1,4300,,BOSTON,AVE,,,,242,K,441,1,4300,"4300 BOSTON AVE San Diego, California"
28572,E23010030595,2023-01-22 15:27:03,1,1200,,IMPERIAL,AVE,,,,1151,K,541,2,1200,"1200 IMPERIAL AVE San Diego, California"
28573,E23010030596,2023-01-22 15:27:16,1,200,,BROADWAY,,,,,242,CAN,525,1,200,"200 BROADWAY San Diego, California"
28574,E23010030598,2023-01-22 15:27:56,1,300,,14TH,ST,,,,911,W,521,1,300,"300 14TH ST San Diego, California"
28575,E23010030599,2023-01-22 15:28:04,1,0,,13TH,ST,,NATIONAL,,1016,A,541,2,,"13TH ST San Diego, California"
28576,E23010030600,2023-01-22 15:28:43,1,800,,LA JOLLA CORONA,CT,,,,459A,K,124,2,800,"800 LA JOLLA CORONA CT San Diego, California"
28577,E23010030601,2023-01-22 15:28:48,1,3300,,PALM (SB),AVE,,,,MS,R,723,1,3300,"3300 PALM (SB) AVE San Diego, California"
28578,E23010030602,2023-01-22 15:31:37,1,300,,DATE,ST,,,,CW,K,529,1,300,"300 DATE ST San Diego, California"
28579,E23010030603,2023-01-22 15:31:50,1,3700,,CAMINO DEL RIO WEST,,,,,211A,U,611,1,3700,"3700 CAMINO DEL RIO WEST San Diego, California"
28580,E23010030604,2023-01-22 15:32:22,1,1600,,KETTNER,BLV,,,,415V,K,527,1,1600,"1600 KETTNER BLV San Diego, California"
28581,E23010030605,2023-01-22 15:32:54,1,3700,,FAIRMOUNT,AVE,,,,1186,K,834,3,3700,"3700 FAIRMOUNT AVE San Diego, California"
28582,E23010030606,2023-01-22 15:33:25,1,3900,,OREGON,ST,,,,586,K,813,4,3900,"3900 OREGON ST San Diego, California"
28583,E23010030607,2023-01-22 15:34:51,1,0,,EL CAJON,BLV,,TEXAS,,1151,K,624,2,,"EL CAJON BLV San Diego, California"
28584,E23010030608,2023-01-22 15:35:31,1,6200,,CAMINO DE LA COSTA,,,,,459A,K,124,2,6200,"6200 CAMINO DE LA COSTA San Diego, California"
28585,E23010030609,2023-01-22 15:36:55,1,3500,,DALBERGIA,ST,,,,1186,A,511,3,3500,"3500 DALBERGIA ST San Diego, California"
28586,E23010030610,2023-01-22 15:37:08,1,0,NB,805,,,BALBOA,,415,K,111,1,,"NB 805 San Diego, California"
28587,E23010030612,2023-01-22 15:37:34,1,1400,,BROADWAY,,,,,MTG,K,521,4,1400,"1400 BROADWAY San Diego, California"
28588,E23010030613,2023-01-22 15:37:45,1,4100,,SORRENTO VALLEY,BLV,,,,SELENF,O,931,3,4100,"4100 SORRENTO VALLEY BLV San Diego, California"
28589,E23010030614,2023-01-22 15:39:01,1,0,,BALBOA,AVE,,CHARGER,,CW,U,111,1,,"BALBOA AVE San Diego, California"
28590,E23010030615,2023-01-22 15:39:24,1,4100,,40TH,ST,,,,10852,K,838,1,4100,"4100 40TH ST San Diego, California"
28591,E23010030616,2023-01-22 15:39:56,1,1700,,EAST MISSION BAY,DR,,,,415,K,123,2,1700,"1700 EAST MISSION BAY DR San Diego, California"
28592,E23010030617,2023-01-22 15:40:28,1,6900,,EVERGLADES,AVE,,,,1146,K,325,0,6900,"6900 EVERGLADES AVE San Diego, California"
28593,E23010030618,2023-01-22 15:41:34,1,5500,,OLD CARMEL VALLEY,RD,,,,1153,K,934,2,5500,"5500 OLD CARMEL VALLEY RD San Diego, California"
28594,E23010030619,2023-01-22 15:44:05,1,0,,PARK,BLV,,ZOO PL,,AU2,W,531,2,,"PARK BLV San Diego, California"
28595,E23010030620,2023-01-22 15:44:59,1,3200,,EL CAJON,BLV,,,,SLEEPER,K,838,3,3200,"3200 EL CAJON BLV San Diego, California"
28596,E23010030621,2023-01-22 15:45:53,1,0,,WESTONHILL,DR,,MIRA MESA,,1183,R,242,0,,"WESTONHILL DR San Diego, California"
28597,E23010030622,2023-01-22 15:46:43,1,0,,FRIARS,RD,,SANTO,,415,K,321,2,,"FRIARS RD San Diego, California"
28598,E23010030623,2023-01-22 15:47:29,1,0,,GOVERNOR,DR,,GULLSTRAND,,AU23103,W,115,2,,"GOVERNOR DR San Diego, California"
28599,E23010030624,2023-01-22 15:48:49,1,1800,,MISSOURI,ST,,,,1131,K,122,1,1800,"1800 MISSOURI ST San Diego, California"
28600,E23010030625,2023-01-22 15:49:55,1,4100,,WINONA,AVE,,,,415N,K,826,3,4100,"4100 WINONA AVE San Diego, California"
28601,E23010030626,2023-01-22 15:52:03,1,3400,,COLLEGE,AVE,,,,415V,K,451,1,3400,"3400 COLLEGE AVE San Diego, California"
28602,E23010030627,2023-01-22 15:52:15,1,11800,,SORRENTO VALLEY,RD,,,,1153,K,932,2,11800,"11800 SORRENTO VALLEY RD San Diego, California"
28603,E23010030629,2023-01-22 15:52:37,1,3400,,MARKET,ST,,,,1016,A,516,2,3400,"3400 MARKET ST San Diego, California"
28604,E23010030630,2023-01-22 15:53:11,1,2300,,ELM,AVE,,,,1151,K,724,2,2300,"2300 ELM AVE San Diego, California"
28605,E23010030631,2023-01-22 15:53:15,1,0,,VIA DE SAN YSIDRO,,,SAN YSIDRO,,10851E,K,712,3,,"VIA DE SAN YSIDRO San Diego, California"
28606,E23010030632,2023-01-22 15:53:35,1,4100,,WILSON,AVE,,,,T,K,838,2,4100,"4100 WILSON AVE San Diego, California"
28607,E23010030633,2023-01-22 15:53:51,1,3500,,NEWTON,AVE,,,,459A,W,442,2,3500,"3500 NEWTON AVE San Diego, California"
28608,E23010030634,2023-01-22 15:56:04,1,4400,,CLAIREMONT MESA,BLV,,,,415,DUP,114,2,4400,"4400 CLAIREMONT MESA BLV San Diego, California"
28609,E23010030635,2023-01-22 15:56:58,1,1000,,47TH,ST,,,,RJ,R,445,2,1000,"1000 47TH ST San Diego, California"
28610,E23010030636,2023-01-22 15:57:13,1,3300,,ROSECRANS,ST,,,,488R,R,611,9,3300,"3300 ROSECRANS ST San Diego, California"
28611,E23010030639,2023-01-22 16:00:39,1,8300,,WHELAN,DR,,,,415,K,324,2,8300,"8300 WHELAN DR San Diego, California"
28612,E23010030640,2023-01-22 16:01:28,1,2200,,KETTNER,BLV,,,,415,K,527,2,2200,"2200 KETTNER BLV San Diego, California"
28613,E23010030641,2023-01-22 16:02:03,1,5200,,CANNING,CT,,,,10852R,R,112,9,5200,"5200 CANNING CT San Diego, California"
28614,E23010030642,2023-01-22 16:02:17,1,0,,01ST,AVE,,WASHINGTON,,415V,K,627,1,,"01ST AVE San Diego, California"
28615,E23010030643,2023-01-22 16:02:32,1,400,,SEA WORLD,DR,,,,1181,R,123,0,400,"400 SEA WORLD DR San Diego, California"
28616,E23010030644,2023-01-22 16:02:50,1,7100,,CAMINITO CRUZADA,,,,,459A,K,124,2,7100,"7100 CAMINITO CRUZADA San Diego, California"
28617,E23010030645,2023-01-22 16:03:43,1,1800,,MAXWELL,RD,,,,415PP,K,-1,2,1800,"1800 MAXWELL RD San Diego, California"
28618,E23010030646,2023-01-22 16:04:07,1,6000,,ALLEGHANY,ST,,,,AU1,W,438,1,6000,"6000 ALLEGHANY ST San Diego, California"
28619,E23010030647,2023-01-22 16:04:25,1,0,W,CEDAR,ST,,FRONT,,11-8,K,528,0,,"W CEDAR ST San Diego, California"
28620,E23010030648,2023-01-22 16:06:18,1,0,,SANTO,RD,,AERO,,CW,K,312,1,,"SANTO RD San Diego, California"
28621,E23010030649,2023-01-22 16:06:27,1,1100,,E,ST,,,,PLATE,R,521,2,1100,"1100 E ST San Diego, California"
28622,E23010030650,2023-01-22 16:06:54,1,0,S,WOODMAN,ST,,SKYLINE,,T,CAN,436,2,,"S WOODMAN ST San Diego, California"
